Production per timestep in MWh, Photovoltaics_Mid,Gas_plant_Mid,Photovoltaics_South,Gas_plant_South,Photovoltaics_North,Gas_plant_North
2019-11-20 13:00:00,10379.25,58165.81,3723.58,3142.75,466.96,15008.53
2019-11-20 14:00:00,10423.99,57345.69,3514.23,2912.48,395.04,15213.98
2019-11-20 15:00:00,9003.37,58667.35,2956.20,3629.95,332.00,15716.66
2019-11-20 16:00:00,7249.37,62025.92,1950.84,4780.94,0.00,16286.47
2019-11-20 17:00:00,0.00,72271.13,790.00,5889.24,0.00,16320.24
2019-11-20 18:00:00,0.00,71699.44,140.56,6529.46,0.00,15963.13
2019-11-20 19:00:00,0.00,69792.21,1.92,7103.13,0.00,15483.74
2019-11-20 20:00:00,0.00,65895.12,0.00,7224.86,0.00,15002.85
2019-11-20 21:00:00,0.00,62844.51,0.00,7129.93,0.00,14275.89
2019-11-20 22:00:00,0.00,61020.87,0.00,6838.68,0.00,13330.62
2019-11-20 23:00:00,0.00,55927.55,0.00,6552.05,0.00,12402.60
2019-11-21 00:00:00,0.00,52300.44,0.00,6085.69,0.00,11818.18
2019-11-21 01:00:00,0.00,50073.26,0.00,5305.05,0.00,11659.13
2019-11-21 02:00:00,0.00,49119.16,0.00,4828.55,0.00,11600.62
2019-11-21 03:00:00,0.00,49579.39,0.00,4589.84,0.00,11630.62
2019-11-21 04:00:00,0.00,50621.89,0.00,4414.73,0.00,11826.43
2019-11-21 05:00:00,0.00,53004.72,0.00,4345.60,0.00,12440.11
2019-11-21 06:00:00,0.00,59106.91,0.00,4281.09,0.00,14005.06
2019-11-21 07:00:00,0.00,65546.34,0.97,4357.54,0.00,15417.72
2019-11-21 08:00:00,54.66,67258.63,147.69,4596.99,0.00,15588.02
2019-11-21 09:00:00,2351.97,64853.71,841.91,4496.32,0.98,15458.75
2019-11-21 10:00:00,5448.26,62752.83,2104.08,4135.53,47.29,15558.74
2019-11-21 11:00:00,7160.55,62017.70,2858.57,3703.62,153.68,15529.62
2019-11-21 12:00:00,7694.76,60695.61,3128.08,3589.86,205.90,15407.63
2019-11-21 13:00:00,8425.56,59368.14,3136.60,3626.51,245.30,15335.22
2019-11-21 14:00:00,7210.27,59990.60,3006.93,3289.82,143.83,15525.21
2019-11-21 15:00:00,5283.72,61700.01,2605.02,3884.35,156.64,15978.29
2019-11-21 16:00:00,4043.07,63818.85,1735.66,4906.71,0.00,16223.46
2019-11-21 17:00:00,0.00,71333.37,653.43,5939.17,0.00,16221.21
2019-11-21 18:00:00,0.00,70542.61,103.07,6572.48,0.00,15816.84
2019-11-21 19:00:00,0.00,68371.16,1.38,7170.94,0.00,15417.72
2019-11-21 20:00:00,0.00,64738.29,0.00,7246.98,0.00,14884.32
2019-11-21 21:00:00,0.00,62007.63,0.00,7112.41,0.00,14248.13
2019-11-21 22:00:00,0.00,60020.65,0.00,6844.21,0.00,13432.65
2019-11-21 23:00:00,0.00,55361.62,0.00,6532.69,0.00,12472.37
2019-11-22 00:00:00,0.00,51970.88,0.00,6069.10,0.00,11875.95
2019-11-22 01:00:00,0.00,49454.49,0.00,5272.79,0.00,11569.11
2019-11-22 02:00:00,0.00,48392.78,0.00,4846.06,0.00,11401.06
2019-11-22 03:00:00,0.00,48779.03,0.00,4504.13,0.00,11472.33
2019-11-22 04:00:00,0.00,50172.22,0.00,4358.51,0.00,11640.38
2019-11-22 05:00:00,0.00,52851.95,0.00,4299.52,0.00,12193.29
2019-11-22 06:00:00,0.00,59873.64,0.00,4254.36,0.00,13698.22
2019-11-22 07:00:00,0.00,66147.81,0.74,4323.66,0.00,15205.41
2019-11-22 08:00:00,20.50,67098.71,141.00,4611.06,0.00,15273.68
2019-11-22 09:00:00,1623.71,65375.39,774.41,4551.84,0.00,15134.89
2019-11-22 10:00:00,3527.70,64212.19,2037.66,4186.28,13.79,15206.62
2019-11-22 11:00:00,4468.69,64230.10,2904.09,3551.18,36.45,15205.72
2019-11-22 12:00:00,4770.15,63255.12,3287.64,3299.43,52.21,15123.19
2019-11-22 13:00:00,7909.14,59781.76,3327.72,3337.69,56.15,15027.72
2019-11-22 14:00:00,7191.80,59448.92,3208.18,2939.26,28.57,15068.06
2019-11-22 15:00:00,5164.33,61755.99,2860.93,3464.39,48.27,15391.21
2019-11-22 16:00:00,4003.07,64389.22,2039.89,4455.02,0.00,15693.05
2019-11-22 17:00:00,0.00,71224.80,824.65,5646.29,0.00,15689.30
2019-11-22 18:00:00,0.00,70807.80,122.12,6387.53,0.00,15277.43
2019-11-22 19:00:00,0.00,68614.24,1.72,7062.76,0.00,14942.09
2019-11-22 20:00:00,0.00,64843.02,0.00,7176.93,0.00,14471.70
2019-11-22 21:00:00,0.00,61982.65,0.00,7099.51,0.00,13877.53
2019-11-22 22:00:00,0.00,59939.94,0.00,6803.66,0.00,12996.77
2019-11-22 23:00:00,0.00,55069.53,0.00,6523.48,0.00,12155.78
2019-11-23 00:00:00,0.00,51048.49,0.00,6158.50,0.00,11622.37
2019-11-23 01:00:00,0.00,48733.87,0.00,5388.00,0.00,11278.77
2019-11-23 02:00:00,0.00,47939.27,0.00,4821.18,0.00,11215.75
2019-11-23 03:00:00,0.00,48375.48,0.00,4566.80,0.00,11203.00
2019-11-23 04:00:00,0.00,49417.97,0.00,4370.49,0.00,11343.29
2019-11-23 05:00:00,0.00,52278.34,0.00,4311.50,0.00,11863.19
2019-11-23 06:00:00,0.00,59064.63,0.00,4292.15,0.00,13379.38
2019-11-23 07:00:00,0.00,65644.34,0.98,4390.71,0.00,14840.81
2019-11-23 08:00:00,0.00,67045.22,187.76,4610.38,0.00,15151.40
2019-11-23 09:00:00,698.75,66921.04,1021.14,4333.68,4.93,15079.70
2019-11-23 10:00:00,1734.90,66750.60,2420.00,3808.54,31.52,15143.88
2019-11-23 11:00:00,2380.22,66528.99,3179.16,3403.30,94.57,15116.09
2019-11-23 12:00:00,2623.58,65742.77,3442.74,3194.10,174.37,15071.55
2019-11-23 13:00:00,4268.03,63351.76,3563.25,3122.44,307.37,14794.52
2019-11-23 14:00:00,3360.73,63134.90,3440.90,2744.32,327.07,14687.79
2019-11-23 15:00:00,1943.35,64065.15,3058.41,3321.28,388.15,14968.06
2019-11-23 16:00:00,1447.75,66235.46,2147.21,4318.20,0.00,15679.55
2019-11-23 17:00:00,0.00,69706.70,836.36,5571.91,0.00,15675.05
2019-11-23 18:00:00,0.00,68314.47,118.86,6367.75,0.00,15378.71
2019-11-23 19:00:00,0.00,66059.42,1.71,7004.72,0.00,14924.83
2019-11-23 20:00:00,0.00,62324.70,0.00,7162.18,0.00,14399.68
2019-11-23 21:00:00,0.00,60192.64,0.00,7081.08,0.00,13826.51
2019-11-23 22:00:00,0.00,59377.86,0.00,6741.91,0.00,13315.61
2019-11-23 23:00:00,0.00,55549.94,0.00,6472.78,0.00,12719.19
2019-11-24 00:00:00,0.00,51602.89,0.00,6152.97,0.00,12330.58
2019-11-24 01:00:00,0.00,49276.73,0.00,5462.65,0.00,12159.53
2019-11-24 02:00:00,0.00,48191.00,0.00,4967.72,0.00,12062.00
2019-11-24 03:00:00,0.00,47974.82,0.00,4628.55,0.00,12053.00
2019-11-24 04:00:00,0.00,48186.20,0.00,4408.28,0.00,12152.03
2019-11-24 05:00:00,0.00,47710.59,0.00,4262.66,0.00,12335.83
2019-11-24 06:00:00,0.00,47840.31,0.00,4186.16,0.00,12845.98
2019-11-24 07:00:00,0.00,51212.79,0.54,4175.48,0.00,13432.65
2019-11-24 08:00:00,13.00,54445.45,119.75,4248.90,0.00,13856.52
2019-11-24 09:00:00,1169.84,55971.22,665.47,3641.43,0.00,14320.91
2019-11-24 10:00:00,3695.56,54746.46,1805.26,3163.38,48.27,14436.18
2019-11-24 11:00:00,5565.06,53388.12,2531.98,2845.88,72.90,14325.28
2019-11-24 12:00:00,6579.04,51145.24,2909.31,2540.43,62.06,14198.82
2019-11-24 13:00:00,8003.33,47836.78,2975.23,2543.64,42.36,14041.48
2019-11-24 14:00:00,7189.95,47214.69,2822.68,2594.81,23.64,14172.73
2019-11-24 15:00:00,5411.90,49226.23,2413.98,2887.39,50.24,14550.49
2019-11-24 16:00:00,4498.07,52602.64,1698.57,3553.95,0.00,15157.40
2019-11-24 17:00:00,0.00,61624.26,692.83,4488.72,0.00,15182.91
2019-11-24 18:00:00,0.00,61485.90,112.28,5183.55,0.00,14892.57
2019-11-24 19:00:00,0.00,59492.20,1.82,6269.12,0.00,14388.42
2019-11-24 20:00:00,0.00,55847.80,0.00,6552.05,0.00,13900.78
2019-11-24 21:00:00,0.00,54119.28,0.00,6559.42,0.00,13418.39
2019-11-24 22:00:00,0.00,54322.01,0.00,6405.50,0.00,12905.99
2019-11-24 23:00:00,0.00,52334.07,0.00,6040.53,0.00,12350.08
2019-11-25 00:00:00,0.00,50048.27,0.00,5722.56,0.00,11949.47
2019-11-25 01:00:00,0.00,47794.19,0.00,5202.74,0.00,11707.15
2019-11-25 02:00:00,0.00,46372.17,0.00,4652.52,0.00,11519.59
2019-11-25 03:00:00,0.00,45784.15,0.00,4311.50,0.00,11452.07
2019-11-25 04:00:00,0.00,45372.91,0.00,4089.39,0.00,11491.83
2019-11-25 05:00:00,0.00,44603.30,0.00,3986.16,0.00,11523.34
2019-11-25 06:00:00,0.00,42986.23,0.00,3885.70,0.00,11806.17
2019-11-25 07:00:00,0.00,44209.36,0.62,3946.83,0.00,12179.03
2019-11-25 08:00:00,0.00,47162.93,150.06,3784.48,0.00,12400.35
2019-11-25 09:00:00,924.30,49754.28,874.74,2869.94,0.00,12878.24
2019-11-25 10:00:00,2648.64,51118.02,2242.83,1918.44,86.69,13185.41
2019-11-25 11:00:00,3853.06,52824.89,2964.49,1671.44,200.97,13366.72
2019-11-25 12:00:00,3751.28,52713.37,3152.69,1773.56,266.98,13350.23
2019-11-25 13:00:00,3679.76,50820.01,3100.50,2016.53,309.34,13266.60
2019-11-25 14:00:00,2501.20,50617.87,2870.93,2249.79,227.57,13436.15
2019-11-25 15:00:00,1248.53,51436.25,2388.01,2478.33,210.82,13894.77
2019-11-25 16:00:00,880.45,54104.53,1744.09,3027.32,0.00,14622.49
2019-11-25 17:00:00,0.00,58132.63,699.41,3954.03,0.00,14685.51
2019-11-25 18:00:00,0.00,58781.19,117.04,4665.43,0.00,14542.22
2019-11-25 19:00:00,0.00,57482.16,1.80,5803.70,0.00,14378.67
2019-11-25 20:00:00,0.00,55808.40,0.00,6084.77,0.00,14101.84
2019-11-25 21:00:00,0.00,55218.46,0.00,6218.41,0.00,13608.20
2019-11-25 22:00:00,0.00,56420.45,0.00,6211.03,0.00,13003.52
2019-11-25 23:00:00,0.00,53513.00,0.00,6015.64,0.00,12390.59
2019-11-26 00:00:00,0.00,50912.05,0.00,5613.80,0.00,12056.75
2019-11-26 01:00:00,0.00,49271.93,0.00,4981.55,0.00,11924.71
2019-11-26 02:00:00,0.00,48777.11,0.00,4559.43,0.00,11908.95
2019-11-26 03:00:00,0.00,49130.69,0.00,4205.51,0.00,11959.22
2019-11-26 04:00:00,0.00,50430.68,0.00,4105.97,0.00,12269.81
2019-11-26 05:00:00,0.00,53567.77,0.00,4048.83,0.00,12931.50
2019-11-26 06:00:00,0.00,61269.72,0.00,4035.01,0.00,14516.71
2019-11-26 07:00:00,0.00,67509.30,0.49,4188.43,0.00,16140.93
2019-11-26 08:00:00,288.30,68882.26,163.44,4496.45,0.00,16246.71
2019-11-26 09:00:00,819.88,68349.72,980.12,4251.19,12.81,16155.13
2019-11-26 10:00:00,2860.82,67249.42,2456.92,3764.26,123.14,16014.04
2019-11-26 11:00:00,4794.15,66551.71,3175.27,3421.94,283.72,15792.69
2019-11-26 12:00:00,5891.41,65313.21,3418.56,3225.65,357.61,15595.77
2019-11-26 13:00:00,6070.87,64799.38,3395.89,3350.63,365.49,15526.37
2019-11-26 14:00:00,4660.67,65610.99,3157.12,3157.14,330.03,15701.38
2019-11-26 15:00:00,3313.16,66859.54,2767.11,3700.14,330.03,16213.77
2019-11-26 16:00:00,1701.18,69369.88,1907.40,4675.06,0.00,16815.38
2019-11-26 17:00:00,0.00,73970.83,768.48,5813.99,0.00,16801.12
2019-11-26 18:00:00,0.00,72786.13,112.06,6497.13,0.00,16474.78
2019-11-26 19:00:00,0.00,70720.37,1.63,7248.11,0.00,16056.16
2019-11-26 20:00:00,0.00,66815.58,0.00,7355.73,0.00,15680.30
2019-11-26 21:00:00,0.00,64340.51,0.00,7293.06,0.00,14876.07
2019-11-26 22:00:00,0.00,62467.86,0.00,7052.51,0.00,14060.58
2019-11-26 23:00:00,0.00,58002.92,0.00,6744.67,0.00,13191.08
2019-11-27 00:00:00,0.00,54651.58,0.00,6306.89,0.00,12713.19
2019-11-27 01:00:00,0.00,52972.06,0.00,5477.40,0.00,12463.37
2019-11-27 02:00:00,0.00,51813.31,0.00,4944.68,0.00,12386.84
2019-11-27 03:00:00,0.00,51784.48,0.00,4664.50,0.00,12464.87
2019-11-27 04:00:00,0.00,52563.71,0.00,4490.31,0.00,12669.68
2019-11-27 05:00:00,0.00,54708.26,0.00,4433.16,0.00,13370.38
2019-11-27 06:00:00,0.00,61874.08,0.00,4391.69,0.00,14874.57
2019-11-27 07:00:00,0.00,67883.06,0.25,4466.09,0.00,16400.51
2019-11-27 08:00:00,16.83,69169.10,170.56,4716.98,0.00,16504.79
2019-11-27 09:00:00,1126.03,67589.11,1015.05,4450.37,7.88,16370.87
2019-11-27 10:00:00,3626.60,65690.01,2509.39,3826.99,93.59,16181.63
2019-11-27 11:00:00,5784.83,64300.43,3258.20,3391.55,211.81,15825.60
2019-11-27 12:00:00,7442.93,62112.92,3521.57,3125.41,279.78,15639.09
2019-11-27 13:00:00,8817.57,60366.44,3567.74,3177.85,300.47,15562.88
2019-11-27 14:00:00,7307.34,61306.91,3333.43,2949.49,235.45,15735.93
2019-11-27 15:00:00,5316.85,63173.45,2935.72,3514.94,205.90,16359.66
2019-11-27 16:00:00,3402.10,66517.90,2101.01,4449.19,0.00,17144.72
2019-11-27 17:00:00,0.00,72754.43,840.60,5684.72,0.00,17327.78
2019-11-27 18:00:00,0.00,72059.75,117.71,6514.52,0.00,17003.68
2019-11-27 19:00:00,0.00,70020.89,1.66,7272.04,0.00,16738.11
2019-11-27 20:00:00,0.00,66413.00,0.00,7405.50,0.00,16334.49
2019-11-27 21:00:00,0.00,63431.57,0.00,7328.08,0.00,15634.54
2019-11-27 22:00:00,0.00,61487.83,0.00,7121.63,0.00,14934.58
2019-11-27 23:00:00,0.00,56715.42,0.00,6748.36,0.00,14038.82
2019-11-28 00:00:00,0.00,53405.39,0.00,6355.74,0.00,13564.69
2019-11-28 01:00:00,0.00,51705.69,0.00,5512.42,0.00,13348.62
2019-11-28 02:00:00,0.00,50653.59,0.00,5021.18,0.00,13343.37
2019-11-28 03:00:00,0.00,50901.49,0.00,4684.77,0.00,13368.88
2019-11-28 04:00:00,0.00,51977.61,0.00,4482.01,0.00,13520.42
2019-11-28 05:00:00,0.00,54301.83,0.00,4425.79,0.00,14191.12
2019-11-28 06:00:00,0.00,61076.59,0.00,4433.16,0.00,15789.08
2019-11-28 07:00:00,0.00,67551.57,0.30,4518.57,0.00,17339.03
2019-11-28 08:00:00,87.55,68382.57,185.76,4740.48,0.00,17296.27
2019-11-28 09:00:00,3408.99,64777.69,1100.24,4395.59,0.00,17154.48
2019-11-28 10:00:00,8302.99,60075.86,2652.36,3708.90,3.94,16962.98
2019-11-28 11:00:00,11929.37,57227.74,3444.39,3223.79,18.72,16807.91
2019-11-28 12:00:00,14095.96,54617.25,3743.77,2984.31,48.27,16593.06
2019-11-28 13:00:00,15130.67,52986.83,3775.74,2947.74,20.69,16574.88
2019-11-28 14:00:00,13326.25,54203.23,3620.29,2644.20,11.82,16641.51
2019-11-28 15:00:00,10168.26,57284.35,3202.18,3208.85,6.90,17082.31
2019-11-28 16:00:00,8144.25,61168.51,2257.80,4337.56,0.00,17155.98
2019-11-28 17:00:00,0.00,72865.88,885.55,5646.22,0.00,17043.44
2019-11-28 18:00:00,0.00,72109.72,121.17,6567.28,0.00,16618.82
2019-11-28 19:00:00,0.00,70256.29,1.68,7325.48,0.00,16258.72
2019-11-28 20:00:00,0.00,66906.86,0.00,7458.03,0.00,15640.54
2019-11-28 21:00:00,0.00,64254.99,0.00,7380.62,0.00,14949.59
2019-11-28 22:00:00,0.00,62732.09,0.00,7111.49,0.00,14036.57
2019-11-28 23:00:00,0.00,58193.17,0.00,6846.06,0.00,13145.31
2019-11-29 00:00:00,0.00,54477.67,0.00,6446.98,0.00,12472.37
2019-11-29 01:00:00,0.00,52641.53,0.00,5619.33,0.00,12230.05
2019-11-29 02:00:00,0.00,51494.31,0.00,5038.69,0.00,12130.27
2019-11-29 03:00:00,0.00,51574.06,0.00,4723.48,0.00,12130.27
2019-11-29 04:00:00,0.00,52188.03,0.00,4503.21,0.00,12305.07
2019-11-29 05:00:00,0.00,54294.15,0.00,4464.50,0.00,12890.99
2019-11-29 06:00:00,0.00,60984.36,0.00,4456.20,0.00,14422.18
2019-11-29 07:00:00,0.00,67484.32,0.30,4532.40,0.00,15906.11
2019-11-29 08:00:00,50.94,69048.52,187.60,4790.26,0.00,16119.93
2019-11-29 09:00:00,3671.76,65407.53,1097.14,4435.56,0.98,15910.38
2019-11-29 10:00:00,8629.99,61032.51,2666.73,3733.24,17.73,15988.91
2019-11-29 11:00:00,11749.12,58935.70,3449.65,3291.33,77.83,15911.56
2019-11-29 12:00:00,13173.51,57136.59,3769.61,2996.26,138.91,15748.45
2019-11-29 13:00:00,12433.72,57498.77,3798.25,3010.94,164.52,15704.83
2019-11-29 14:00:00,9994.65,59931.11,3655.15,2698.74,138.91,15758.21
2019-11-29 15:00:00,6421.48,63732.00,3267.37,3225.69,93.59,16216.89
2019-11-29 16:00:00,5109.09,66705.65,2319.89,4262.57,0.00,16339.74
2019-11-29 17:00:00,0.00,73414.51,853.13,5759.75,0.00,16289.48
2019-11-29 18:00:00,0.00,72582.44,109.67,6565.88,0.00,15927.87
2019-11-29 19:00:00,0.00,70952.89,1.63,7363.32,0.00,15525.00
2019-11-29 20:00:00,0.00,67422.82,0.00,7490.29,0.00,15026.86
2019-11-29 21:00:00,0.00,64982.34,0.00,7463.56,0.00,14356.92
2019-11-29 22:00:00,0.00,63426.77,0.00,7243.29,0.00,13487.41
2019-11-29 23:00:00,0.00,58713.93,0.00,6932.69,0.00,12608.16
2019-11-30 00:00:00,0.00,54911.00,0.00,6483.84,0.00,12050.75
2019-11-30 01:00:00,0.00,52734.73,0.00,5711.50,0.00,11794.92
2019-11-30 02:00:00,0.00,51730.67,0.00,5084.77,0.00,11728.90
2019-11-30 03:00:00,0.00,51865.19,0.00,4712.42,0.00,11743.16
2019-11-30 04:00:00,0.00,52977.82,0.00,4562.19,0.00,11872.94
2019-11-30 05:00:00,0.00,55470.19,0.00,4490.31,0.00,12509.13
2019-11-30 06:00:00,0.00,62147.91,0.00,4439.61,0.00,14038.82
2019-11-30 07:00:00,0.00,68163.62,0.21,4561.07,0.00,15513.00
2019-11-30 08:00:00,12.29,69793.37,172.27,4767.81,0.00,15813.09
2019-11-30 09:00:00,514.12,69132.04,1054.90,4455.67,4.93,15758.65
2019-11-30 10:00:00,1761.62,68388.02,2577.00,3836.80,33.49,15748.83
2019-11-30 11:00:00,2932.32,67542.08,3395.05,3318.29,123.14,15669.69
2019-11-30 12:00:00,3680.08,66285.08,3698.15,3012.42,207.87,15482.19
2019-11-30 13:00:00,4562.60,64409.07,3743.44,2987.41,232.50,15276.00
2019-11-30 14:00:00,3315.26,64683.10,3573.68,2747.04,196.04,15259.19
2019-11-30 15:00:00,2028.88,65765.78,3086.94,3375.70,67.97,15544.05
2019-11-30 16:00:00,1960.10,67683.18,2064.49,4517.97,0.00,15837.09
2019-11-30 17:00:00,0.00,71528.42,812.27,5711.20,0.00,15752.32
2019-11-30 18:00:00,0.00,70426.36,110.49,6530.03,0.00,15358.46
2019-11-30 19:00:00,0.00,68133.83,1.82,7241.47,0.00,14840.81
2019-11-30 20:00:00,0.00,64001.34,0.00,7354.81,0.00,14158.11
2019-11-30 21:00:00,0.00,61564.69,0.00,7292.14,0.00,13568.44
2019-11-30 22:00:00,0.00,60583.69,0.00,7057.11,0.00,12985.52
2019-11-30 23:00:00,0.00,56549.20,0.00,6751.12,0.00,12353.83
2019-12-01 00:00:00,0.00,52254.32,0.00,6409.19,0.00,11776.92
2019-12-01 01:00:00,0.00,50137.63,0.00,4920.72,0.00,11500.09
2019-12-01 02:00:00,0.00,48730.03,0.00,4480.17,0.00,11364.30
2019-12-01 03:00:00,0.00,48154.49,0.00,4147.45,0.00,11314.78
2019-12-01 04:00:00,0.00,48749.24,0.00,3987.08,0.00,11362.80
2019-12-01 05:00:00,0.00,48655.08,0.00,3934.55,0.00,11495.59
2019-12-01 06:00:00,0.00,48912.58,0.00,3900.45,0.00,11922.46
2019-12-01 07:00:00,0.00,52641.53,0.16,3856.05,0.00,12548.14
2019-12-01 08:00:00,56.00,56289.51,201.38,3798.60,0.00,13044.78
2019-12-01 09:00:00,1726.41,57511.17,1148.99,2911.82,0.00,13553.43
2019-12-01 10:00:00,3584.79,57336.15,2633.22,1988.88,0.00,13951.80
2019-12-01 11:00:00,4655.84,57272.04,3421.52,1725.92,7.88,14089.46
2019-12-01 12:00:00,5033.71,55659.52,3733.25,1557.97,16.75,14083.59
2019-12-01 13:00:00,4660.97,54578.54,3798.68,1641.85,21.67,13936.13
2019-12-01 14:00:00,3510.55,54090.75,3662.55,1636.04,14.78,13943.02
2019-12-01 15:00:00,2223.36,54937.88,3242.89,1822.52,0.98,14286.16
2019-12-01 16:00:00,2026.84,57064.70,2282.01,2802.76,0.00,14546.72
2019-12-01 17:00:00,0.00,62293.95,887.40,4123.64,0.00,14522.71
2019-12-01 18:00:00,0.00,62214.21,119.12,4918.65,0.00,14227.88
2019-12-01 19:00:00,0.00,60295.44,1.66,5852.69,0.00,13738.74
2019-12-01 20:00:00,0.00,56893.17,0.00,6079.24,0.00,13272.85
2019-12-01 21:00:00,0.00,55530.73,0.00,5968.64,0.00,12836.97
2019-12-01 22:00:00,0.00,55205.01,0.00,5787.07,0.00,12291.57
2019-12-01 23:00:00,0.00,52071.77,0.00,5455.28,0.00,11762.66
2019-12-02 00:00:00,0.00,48055.53,0.00,5198.14,0.00,11339.54
2019-12-02 01:00:00,0.00,45843.72,0.00,4735.46,0.00,11057.46
2019-12-02 02:00:00,0.00,44777.20,0.00,4282.01,0.00,10887.16
2019-12-02 03:00:00,0.00,44838.70,0.00,3952.98,0.00,10806.14
2019-12-02 04:00:00,0.00,45261.46,0.00,3807.36,0.00,10830.89
2019-12-02 05:00:00,0.00,44558.14,0.00,3635.01,0.00,10978.69
2019-12-02 06:00:00,0.00,43191.85,0.00,3682.01,0.00,11323.79
2019-12-02 07:00:00,0.00,44840.62,0.10,3692.06,0.00,11735.65
2019-12-02 08:00:00,34.20,47339.15,215.34,3519.21,0.00,12059.75
2019-12-02 09:00:00,1041.11,49618.25,1149.40,2460.72,1.97,12497.41
2019-12-02 10:00:00,2360.96,50816.71,2551.29,1318.74,10.84,12845.64
2019-12-02 11:00:00,3755.14,52456.81,3352.69,967.11,41.38,13112.19
2019-12-02 12:00:00,4577.82,50946.18,3639.86,955.51,56.15,13152.18
2019-12-02 13:00:00,4661.79,49336.42,3736.62,1066.13,101.47,13103.11
2019-12-02 14:00:00,3343.88,48867.21,3641.90,1129.51,78.81,13221.05
2019-12-02 15:00:00,1694.30,51096.16,3295.38,1296.31,54.18,13722.81
2019-12-02 16:00:00,665.12,55146.16,2337.50,2280.91,0.00,14169.36
2019-12-02 17:00:00,0.00,59196.26,896.47,3622.41,0.00,14204.62
2019-12-02 18:00:00,0.00,60397.29,117.80,4547.62,0.00,14151.36
2019-12-02 19:00:00,0.00,59735.29,1.66,5405.69,0.00,13960.80
2019-12-02 20:00:00,0.00,57843.43,0.00,5683.85,0.00,13647.96
2019-12-02 21:00:00,0.00,57299.60,0.00,5754.82,0.00,13122.06
2019-12-02 22:00:00,0.00,58051.92,0.00,5629.47,0.00,12497.88
2019-12-02 23:00:00,0.00,54248.99,0.00,5461.73,0.00,11806.17
2019-12-03 00:00:00,0.00,50862.09,0.00,5127.17,0.00,11361.30
2019-12-03 01:00:00,0.00,48184.28,0.00,4628.55,0.00,11232.26
2019-12-03 02:00:00,0.00,47508.82,0.00,4180.63,0.00,11119.73
2019-12-03 03:00:00,0.00,48015.18,0.00,3870.03,0.00,11130.98
2019-12-03 04:00:00,0.00,49825.36,0.00,3783.39,0.00,11303.53
2019-12-03 05:00:00,0.00,53465.92,0.00,3770.49,0.00,11921.71
2019-12-03 06:00:00,0.00,61602.16,0.00,3793.53,0.00,13450.65
2019-12-03 07:00:00,0.00,68848.68,0.06,3932.64,0.00,14965.34
2019-12-03 08:00:00,0.00,70853.92,176.52,4217.01,0.00,15372.71
2019-12-03 09:00:00,353.13,70319.19,1079.90,3989.20,7.88,15228.29
2019-12-03 10:00:00,1219.48,69574.87,2538.45,3383.18,32.51,15313.94
2019-12-03 11:00:00,1770.83,70310.06,3366.14,2966.55,89.65,15367.84
2019-12-03 12:00:00,2235.94,69831.50,3702.62,2783.99,162.55,15217.66
2019-12-03 13:00:00,2618.44,69032.00,3777.17,2902.06,239.39,15176.08
2019-12-03 14:00:00,2008.70,68989.34,3690.39,2559.36,203.93,15390.10
2019-12-03 15:00:00,1058.53,69939.52,3347.22,3095.16,138.91,15936.76
2019-12-03 16:00:00,446.35,72007.35,2387.80,4267.47,0.00,16206.20
2019-12-03 17:00:00,0.00,75073.85,920.88,5715.96,0.00,16165.69
2019-12-03 18:00:00,0.00,74320.57,121.95,6653.14,0.00,15777.83
2019-12-03 19:00:00,0.00,72459.46,1.80,7048.86,0.00,15329.20
2019-12-03 20:00:00,0.00,69056.22,0.00,7011.03,0.00,14922.58
2019-12-03 21:00:00,0.00,66218.91,0.00,6876.47,0.00,14210.62
2019-12-03 22:00:00,0.00,63836.08,0.00,6586.15,0.00,13411.64
2019-12-03 23:00:00,0.00,58514.08,0.00,6292.14,0.00,12525.63
2019-12-04 00:00:00,0.00,54552.61,0.00,5944.68,0.00,11958.47
2019-12-04 01:00:00,0.00,52351.37,0.00,5176.94,0.00,11711.65
2019-12-04 02:00:00,0.00,51273.32,0.00,4760.35,0.00,11661.38
2019-12-04 03:00:00,0.00,51329.05,0.00,4427.63,0.00,11722.90
2019-12-04 04:00:00,0.00,52493.57,0.00,4252.52,0.00,11886.45
2019-12-04 05:00:00,0.00,54583.36,0.00,4165.88,0.00,12467.87
2019-12-04 06:00:00,0.00,61501.28,0.00,4196.30,0.00,13973.55
2019-12-04 07:00:00,0.00,68612.32,0.06,4257.06,0.00,15485.24
2019-12-04 08:00:00,0.00,69560.65,170.11,4385.63,0.00,15735.07
2019-12-04 09:00:00,397.83,68354.77,1068.35,4141.76,0.00,15543.01
2019-12-04 10:00:00,1873.43,67213.54,2546.13,3472.28,76.84,15490.93
2019-12-04 11:00:00,3203.98,67014.84,3364.97,3003.67,202.94,15404.59
2019-12-04 12:00:00,3871.32,65941.07,3706.21,2774.87,270.92,15158.81
2019-12-04 13:00:00,4638.40,64838.67,3805.09,2766.32,297.51,15047.44
2019-12-04 14:00:00,3673.15,65041.98,3728.06,2396.34,220.67,15256.32
2019-12-04 15:00:00,2241.45,66567.84,3376.16,2942.71,181.27,15934.91
2019-12-04 16:00:00,1108.89,69317.47,2406.17,4011.31,0.00,16433.52
2019-12-04 17:00:00,0.00,72696.78,915.12,5440.61,0.00,16570.06
2019-12-04 18:00:00,0.00,71917.55,117.64,6299.84,0.00,16227.96
