sit,,South
Production per timestep [MWh],,Gas plant
stf,t,
2019,7766,582.494946408
2019,7767,725.990250867
2019,7768,956.187062681
2019,7769,1177.84807966
2019,7770,1305.89270822
2019,7771,1420.62521372
2019,7772,1444.97116822
2019,7773,1425.98506918
2019,7774,1367.73645467
2019,7775,1310.40949545
2019,7776,1217.13797981
2019,7777,1061.00957319
2019,7778,965.710415907
2019,7779,917.968671734
2019,7780,882.945770604
2019,7781,869.12094121
2019,7782,856.21776711
2019,7783,871.508535287
2019,7784,919.397891176
2019,7785,899.263329092
2019,7786,827.105103571
2019,7787,740.723239886
2019,7788,717.97251684
2019,7789,725.302182642
2019,7790,657.964583316
2019,7791,776.870674427
2019,7792,981.342377452
2019,7793,1187.8346431
2019,7794,1314.49563755
2019,7795,1434.18897747
2019,7796,1449.39511362
2019,7797,1422.48277907
2019,7798,1368.84244102
2019,7799,1306.53854322
2019,7800,1213.82002076
2019,7801,1054.55798614
2019,7802,969.21270602
2019,7803,900.825883286
2019,7804,871.701576031
2019,7805,859.904388281
2019,7806,850.872166411
2019,7807,864.732590552
2019,7808,922.211166442
2019,7809,910.367218985
2019,7810,837.25647627
2019,7811,710.23627611
2019,7812,659.885656354
2019,7813,667.537858563
2019,7814,587.852374447
2019,7815,692.87863208
2019,7816,891.003598561
2019,7817,1129.25878126
2019,7818,1277.50586577
2019,7819,1412.55262237
2019,7820,1435.38595317
2019,7821,1419.90214425
2019,7822,1360.73187445
2019,7823,1304.69523264
2019,7824,1231.70013344
2019,7825,1077.59936847
2019,7826,964.235767438
2019,7827,913.36039527
2019,7828,874.097879792
2019,7829,862.300692043
2019,7830,858.429739813
2019,7831,878.141288793
2019,7832,922.076319406
2019,7833,866.735837248
2019,7834,761.708680209
2019,7835,680.66051482
2019,7836,638.820101214
2019,7837,624.488035768
2019,7838,548.864976382
2019,7839,664.256762519
2019,7840,863.639506899
2019,7841,1114.38246353
2019,7842,1273.54949739
2019,7843,1400.94293028
2019,7844,1432.43665623
2019,7845,1416.21552308
2019,7846,1348.38169352
2019,7847,1294.55702442
2019,7848,1230.59414709
2019,7849,1092.53018421
2019,7850,993.544405753
2019,7851,925.710576195
2019,7852,881.655453194
2019,7853,852.531145938
2019,7854,837.231668076
2019,7855,835.096429951
2019,7856,849.779507037
2019,7857,728.285355422
2019,7858,632.6760893
2019,7859,569.175222258
2019,7860,508.08677242
2019,7861,508.727868394
2019,7862,518.961383274
2019,7863,577.477348774
2019,7864,710.788969036
2019,7865,897.74393254
2019,7866,1036.71024428
2019,7867,1253.82459332
2019,7868,1310.40949545
2019,7869,1311.88414392
2019,7870,1281.10085714
2019,7871,1208.10575794
2019,7872,1144.51154273
2019,7873,1040.54882569
2019,7874,930.503183718
2019,7875,862.300692043
2019,7876,817.876906925
2019,7877,797.231828364
2019,7878,777.139742978
2019,7879,789.366504411
2019,7880,756.896200329
2019,7881,573.988378914
2019,7882,383.688168402
2019,7883,334.287479274
2019,7884,354.711982293
2019,7885,403.305369993
2019,7886,449.957909825
2019,7887,495.666201592
2019,7888,605.463595476
2019,7889,790.805761393
2019,7890,933.085299343
2019,7891,1160.74057333
2019,7892,1216.95364875
2019,7893,1243.68165225
2019,7894,1242.20700378
2019,7895,1203.12881936
2019,7896,1122.76047782
2019,7897,996.309371631
2019,7898,911.885746801
2019,7899,841.102620306
2019,7900,821.194865979
2019,7901,809.766340347
2019,7902,807.001374469
2019,7903,837.686558579
2019,7904,899.290654441
2019,7905,850.238124708
2019,7906,752.851014441
2019,7907,684.388303937
2019,7908,645.130262084
2019,7909,670.125884764
2019,7910,631.428467856
2019,7911,740.028542476
2019,7912,935.012264661
2019,7913,1162.79717771
2019,7914,1299.42630719
2019,7915,1449.62215276
2019,7916,1471.14617854
2019,7917,1458.61166655
2019,7918,1410.50126026
2019,7919,1348.9346867
2019,7920,1261.37743387
2019,7921,1095.47948115
2019,7922,988.936129288
2019,7923,932.89948748
2019,7924,898.060917408
2019,7925,886.632391776
2019,7926,878.337494139
2019,7927,893.217676247
2019,7928,943.39635485
2019,7929,890.073936186
2019,7930,765.398575348
2019,7931,678.309493324
2019,7932,625.081693916
2019,7933,635.570807506
2019,7934,589.898047801
2019,7935,702.988580705
2019,7936,889.838603171
2019,7937,1136.94439454
2019,7938,1302.90482062
2019,7939,1454.40843108
2019,7940,1481.1000557
2019,7941,1465.61624678
2019,7942,1424.32608966
2019,7943,1349.67201093
2019,7944,1271.14697998
2019,7945,1102.48406137
2019,7946,1004.23560715
2019,7947,936.954770768
2019,7948,896.40193788
2019,7949,885.157743307
2019,7950,886.632391776
2019,7951,903.715052779
2019,7952,948.097076445
2019,7953,879.118642029
2019,7954,741.780167032
2019,7955,644.75823856
2019,7956,596.862316172
2019,7957,589.548164118
2019,7958,528.840350499
2019,7959,641.770441495
2019,7960,867.512780286
2019,7961,1129.24407665
2019,7962,1313.45596727
2019,7963,1465.09646787
2019,7964,1491.60692604
2019,7965,1476.12311712
2019,7966,1422.29844801
2019,7967,1369.21110314
2019,7968,1289.39575478
2019,7969,1123.86646417
2019,7970,1007.73789726
2019,7971,944.696675229
2019,7972,900.641552228
2019,7973,892.899647767
2019,7974,891.24066824
2019,7975,906.480018658
2019,7976,958.052521853
2019,7977,887.112146434
2019,7978,746.648612552
2019,7979,658.266579603
2019,7980,599.252093924
2019,7981,602.187723412
2019,7982,539.748844189
2019,7983,645.137743998
2019,7984,852.514245817
2019,7985,1151.94948004
2019,7986,1313.17599837
2019,7987,1472.66353508
2019,7988,1498.05851309
2019,7989,1492.71291239
2019,7990,1448.65778939
2019,7991,1386.53822265
2019,7992,1296.76899712
2019,7993,1142.29957003
2019,7994,1016.95445019
2019,7995,942.484702526
2019,7996,912.438739977
2019,7997,898.060917408
2019,7998,887.922709186
2019,7999,912.213269088
2019,8000,953.561448135
2019,8001,891.134524719
2019,8002,767.360038398
2019,8003,663.65769058
2019,8004,602.483574654
2019,8005,597.481765997
2019,8006,549.407463616
2019,8007,675.140779741
2019,8008,903.594092461
2019,8009,1142.24037064
2019,8010,1306.00685882
2019,8011,1448.29386012
2019,8012,1470.96184748
2019,8013,1458.42733549
2019,8014,1411.42291556
2019,8015,1350.22500411
2019,8016,1281.83818137
2019,8017,984.143521765
2019,8018,896.033275763
2019,8019,829.489763615
2019,8020,797.416159422
2019,8021,786.909289083
2019,8022,780.089039916
2019,8023,771.20950308
2019,8024,759.720900045
2019,8025,582.365043956
2019,8026,397.776628341
2019,8027,345.184842307
2019,8028,311.594656411
2019,8029,328.370657155
2019,8030,327.208748211
2019,8031,364.504574102
2019,8032,560.552333665
2019,8033,824.727571519
2019,8034,983.730439661
2019,8035,1170.53860086
2019,8036,1215.8476624
2019,8037,1193.72793537
2019,8038,1157.41471683
2019,8039,1091.05553574
2019,8040,1039.6271704
2019,8041,947.09297899
2019,8042,856.402098168
2019,8043,790.595910255
2019,8044,761.471602999
2019,8045,727.001695044
2019,8046,736.402579032
2019,8047,738.411233062
2019,8048,703.842375895
2019,8049,492.144876648
2019,8050,263.748795544
2019,8051,193.421571954
2019,8052,191.102190293
2019,8053,213.225135061
2019,8054,225.901188778
2019,8055,259.261423973
2019,8056,456.182557557
2019,8057,724.481469086
2019,8058,909.52335399
2019,8059,1081.13803745
2019,8060,1136.76963827
2019,8061,1150.96312978
2019,8062,1125.89410581
2019,8063,1092.34585315
2019,8064,1025.43367889
2019,8065,925.710576195
2019,8066,836.125681724
2019,8067,774.006114983
2019,8068,756.678995476
2019,8069,754.098360656
2019,8070,758.70663712
2019,8071,786.527968557
2019,8072,843.401852362
2019,8073,797.839875934
2019,8074,676.636224457
2019,8075,593.310691892
2019,8076,556.798709554
2019,8077,580.412294491
2019,8078,511.87186512
2019,8079,619.030952282
2019,8080,853.493926128
2019,8081,1143.19126027
2019,8082,1330.62802127
2019,8083,1409.77183348
2019,8084,1402.20636263
2019,8085,1375.29402807
2019,8086,1317.22974462
2019,8087,1258.42813693
2019,8088,1188.93532785
2019,8089,1035.38755605
2019,8090,952.069917572
2019,8091,885.526405424
2019,8092,850.503504294
2019,8093,833.176384787
2019,8094,839.25930972
2019,8095,851.412501177
2019,8096,877.125782627
2019,8097,828.352687618
2019,8098,694.456153465
2019,8099,600.733783751
2019,8100,554.974358467
2019,8101,553.263202079
2019,8102,479.267922941
2019,8103,588.542532721
2019,8104,802.262409678
2019,8105,1088.12220266
2019,8106,1259.96834238
2019,8107,1386.01527914
2019,8108,1398.51974146
2019,8109,1381.00829089
2019,8110,1328.84260131
2019,8111,1270.5939868
2019,8112,1190.22564526
2019,8113,1036.12488028
2019,8114,937.692095003
2019,8115,880.549466842
2019,8116,851.425159587
2019,8117,841.655613482
2019,8118,839.25930972
2019,8119,855.842775788
2019,8120,906.458225746
2019,8121,847.725905295
2019,8122,735.525294489
2019,8123,624.899693296
2019,8124,561.568521313
2019,8125,549.566302979
2019,8126,467.258763064
2019,8127,585.206454519
2019,8128,794.130446891
2019,8129,1078.06520883
2019,8130,1252.61011081
2019,8131,1402.05524584
2019,8132,1420.82379954
2019,8133,1392.62114758
2019,8134,1340.82412012
2019,8135,1282.02251243
2019,8136,1194.46525961
2019,8137,1051.42435815
2019,8138,938.982412413
2019,8139,888.844364479
2019,8140,859.535726164
2019,8141,845.710896771
2019,8142,849.397517942
2019,8143,865.984148612
2019,8144,914.764269778
2019,8145,867.507244216
2019,8146,737.933641228
2019,8147,629.361698275
2019,8148,572.789920122
2019,8149,561.667489358
2019,8150,473.346533303
2019,8151,582.974738195
2019,8152,783.425887306
2019,8153,1072.51178153
2019,8154,1232.96185388
2019,8155,1391.8917208
2019,8156,1385.80089841
2019,8157,1347.27570717
2019,8158,1297.13765924
2019,8159,1243.86598331
2019,8160,1185.06437562
2019,8161,1028.56730688
2019,8162,949.489282752
2019,8163,882.392777428
2019,8164,842.024275599
2019,8165,826.35613562
2019,8166,812.162644109
2019,8167,813.818459034
2019,8168,794.27824223
2019,8169,621.142063157
2019,8170,405.152535408
2019,8171,310.335185164
2019,8172,276.709207716
2019,8173,294.731108977
2019,8174,309.699118923
2019,8175,360.508409217
2019,8176,535.483784556
2019,8177,800.906072543
2019,8178,989.617187363
2019,8179,1189.877539
2019,8180,1228.7508365
2019,8181,1222.85224263
2019,8182,1170.50222199
2019,8183,1121.47016041
2019,8184,1087.18458351
2019,8185,986.539825527
2019,8186,899.166903759
2019,8187,843.498924068
2019,8188,797.416159422
2019,8189,766.264210522
2019,8190,759.812623472
2019,8191,772.715797572
2019,8192,778.842798926
2019,8193,632.001353973
2019,8194,419.022231531
2019,8195,332.781091155
2019,8196,296.496707153
2019,8197,294.826606251
2019,8198,317.414472605
2019,8199,350.5642758
2019,8200,538.5029808
2019,8201,811.367657523
2019,8202,985.816612392
2019,8203,1187.45275382
2019,8204,1233.72777508
2019,8205,1237.41439626
2019,8206,1201.28550877
2019,8207,1144.32721167
2019,8208,1088.29056986
2019,8209,990.04211564
2019,8210,888.844364479
2019,8211,824.697156092
2019,8212,784.144323204
2019,8213,754.098360656
2019,8214,755.204347007
2019,8215,748.015435723
2019,8216,735.592240931
2019,8217,556.357482602
2019,8218,296.090413105
2019,8219,218.465447792
2019,8220,222.927077995
2019,8221,260.684080009
2019,8222,282.769530595
2019,8223,311.223176352
2019,8224,492.519746497
2019,8225,763.060261766
2019,8226,972.661866461
2019,8227,1129.22629152
2019,8228,1182.4837408
2019,8229,1184.6957135
2019,8230,1185.06437562
2019,8231,1147.64517073
2019,8232,1086.81592139
2019,8233,971.424678723
2019,8234,872.807562382
2019,8235,809.213347172
2019,8236,791.701896606
2019,8237,784.881647439
2019,8238,782.301012619
2019,8239,813.821623636
2019,8240,884.183014572
2019,8241,859.328152866
2019,8242,757.377520406
2019,8243,639.930098707
2019,8244,606.738790188
2019,8245,602.676249904
2019,8246,528.708583721
2019,8247,629.060723673
2019,8248,844.05327375
2019,8249,1127.24186119
2019,8250,1316.16789092
2019,8251,1422.62753854
2019,8252,1427.64404871
2019,8253,1402.7593558
2019,8254,1348.38169352
2019,8255,1288.8427616
2019,8256,1221.56192522
2019,8257,1088.1062388
2019,8258,976.217286246
2019,8259,907.461801395
2019,8260,863.591009453
2019,8261,847.738538415
2019,8262,842.577268775
2019,8263,869.305272269
2019,8264,919.05003795
2019,8265,906.804601529
2019,8266,768.850375492
2019,8267,656.794623973
2019,8268,623.042621633
2019,8269,620.650963279
2019,8270,550.273496298
2019,8271,651.754727628
2019,8272,900.897982545
2019,8273,1199.51851441
2019,8274,1355.46835351
2019,8275,1460.00876821
2019,8276,1458.79599761
2019,8277,1438.15091905
2019,8278,1381.37695301
2019,8279,1325.70897332
2019,8280,1248.47425977
2019,8281,1092.16152209
2019,8282,970.687354489
2019,8283,901.010214345
2019,8284,877.047176729
2019,8285,865.802982156
2019,8286,861.932029926
2019,8287,881.471122135
2019,8288,937.915910209
2019,8289,908.389086384
2019,8290,798.582792468
2019,8291,670.552018885
2019,8292,615.515519619
2019,8293,607.190569224
2019,8294,545.273821276
2019,8295,660.058872226
2019,8296,901.675334392
2019,8297,1167.20384432
2019,8298,1324.82534639
2019,8299,1450.45125046
2019,8300,1460.45497714
2019,8301,1415.29386779
2019,8302,1371.42307584
2019,8303,1317.04541356
2019,8304,1249.94890824
2019,8305,1100.27208867
2019,8306,981.562886945
2019,8307,912.623071036
2019,8308,880.549466842
2019,8309,862.116360984
2019,8310,861.563367809
2019,8311,876.678514612
2019,8312,930.17257808
2019,8313,968.860545034
2019,8314,908.243711748
2019,8315,836.826774657
2019,8316,798.978349198
2019,8317,783.861293678
2019,8318,711.612062805
2019,8319,809.887886232
2019,8320,1024.33337873
2019,8321,1254.93019561
2019,8322,1375.62319986
2019,8323,1443.48859419
2019,8324,1437.59792587
2019,8325,1408.47361862
2019,8326,1360.73187445
2019,8327,1295.11001759
2019,8328,1229.30382968
2019,8329,1096.76979856
2019,8330,974.742637777
2019,8331,883.314432721
2019,8332,843.498924068
2019,8333,819.720217511
2019,8334,806.079719176
2019,8335,804.420739648
2019,8336,802.45563095
2019,8337,659.951431253
2019,8338,483.205803049
2019,8339,397.617692258
2019,8340,399.501236811
2019,8341,421.487432015
2019,8342,450.165255378
2019,8343,505.663899047
2019,8344,696.745279106
2019,8345,908.004473057
2019,8346,1032.33662634
2019,8347,1201.34642034
2019,8348,1249.94890824
2019,8349,1258.42813693
2019,8350,1237.96738943
2019,8351,1176.21648481
2019,8352,1121.10149829
2019,8353,1036.30921134
2019,8354,940.272729823
2019,8355,858.245408754
2019,8356,814.005954695
2019,8357,785.803302732
2019,8358,781.010695209
2019,8359,794.282531426
2019,8360,812.716615116
2019,8361,674.965004612
2019,8362,530.827742169
2019,8363,441.599467108
2019,8364,387.267355863
2019,8365,378.17119221
2019,8366,377.849383696
2019,8367,419.141174573
2019,8368,588.154157924
2019,8369,864.925715909
2019,8370,1039.31289074
2019,8371,1248.94021232
2019,8372,1323.31266955
2019,8373,1325.3403112
2019,8374,1291.0547343
2019,8375,1215.8476624
2019,8376,1174.0045121
2019,8377,1074.28140941
2019,8378,965.710415907
2019,8379,873.176224499
2019,8380,820.641872804
2019,8381,797.784821539
2019,8382,789.489923903
2019,8383,788.936930728
2019,8384,771.649435944
2019,8385,594.505445711
2019,8386,377.943631003
2019,8387,278.211593975
2019,8388,258.784062708
2019,8389,273.754165797
2019,8390,272.751436688
2019,8391,298.069745631
2019,8392,470.68359972
2019,8393,741.302192892
2019,8394,950.932728846
2019,8395,1196.3678854
2019,8396,1273.35895268
2019,8397,1301.19294252
2019,8398,1293.26670701
2019,8399,1246.9996113
2019,8400,1165.89394553
2019,8401,1038.33685299
2019,8402,922.023955023
2019,8403,860.08871934
2019,8404,831.51740526
2019,8405,815.480603163
2019,8406,818.982893276
2019,8407,839.996633955
2019,8408,918.275747528
2019,8409,926.374221356
2019,8410,820.951795191
2019,8411,716.057591942
2019,8412,667.049491477
2019,8413,658.615179554
2019,8414,570.788854277
2019,8415,679.648788689
2019,8416,887.736288883
2019,8417,1158.85712913
2019,8418,1373.55321254
2019,8419,1526.45101308
2019,8420,1554.0951549
2019,8421,1554.0951549
2019,8422,1517.5976053
2019,8423,1447.36747198
2019,8424,1375.66269019
2019,8425,1201.65417089
2019,8426,1065.98651178
2019,8427,976.032955188
2019,8428,921.470961847
2019,8429,898.060917408
2019,8430,891.424999299
2019,8431,903.406518107
2019,8432,978.067847639
2019,8433,984.72360017
2019,8434,892.456201084
2019,8435,765.609238723
2019,8436,704.204300534
2019,8437,697.230804035
2019,8438,631.736852672
2019,8439,757.457341699
2019,8440,980.702306257
2019,8441,1223.1158608
2019,8442,1382.932113
2019,8443,1529.59097028
2019,8444,1559.80941771
2019,8445,1554.46381702
2019,8446,1521.28422647
2019,8447,1451.05409315
2019,8448,1364.78715774
2019,8449,1179.3501128
2019,8450,1048.65939227
2019,8451,964.604429555
2019,8452,924.788920902
2019,8453,902.853524931
2019,8454,902.484862814
2019,8455,922.023955023
2019,8456,993.84299678
2019,8457,1042.62039081
2019,8458,997.987626646
2019,8459,880.8799389
2019,8460,809.217096803
2019,8461,803.836263756
2019,8462,741.958612536
2019,8463,881.030333987
2019,8464,1080.17864476
2019,8465,1247.42023491
2019,8466,1370.53782444
2019,8467,1516.70045459
2019,8468,1555.75413443
2019,8469,1552.06751325
2019,8470,1512.80499778
2019,8471,1458.42733549
2019,8472,1371.6074069
2019,8473,1195.57124596
2019,8474,1062.2998906
2019,8475,979.535245301
2019,8476,936.401777593
2019,8477,917.047016442
2019,8478,906.90880822
2019,8479,929.397197366
2019,8480,1003.21937619
2019,8481,1039.85122317
2019,8482,986.26145661
2019,8483,809.01139765
2019,8484,723.584244118
2019,8485,703.041744949
2019,8486,626.940018371
2019,8487,754.017925004
2019,8488,962.227079642
2019,8489,1195.91044909
2019,8490,1349.80144727
2019,8491,1545.72665917
2019,8492,1566.62966688
2019,8493,1566.998329
2019,8494,1532.52842104
2019,8495,1462.11395667
2019,8496,1385.4322363
2019,8497,1222.48358051
2019,8498,1087.73757669
2019,8499,978.24492789
2019,8500,940.272729823
2019,8501,925.710576195
2019,8502,918.337333852
2019,8503,939.535405588
2019,8504,1016.14548662
2019,8505,1049.01470575
2019,8506,1008.34760697
2019,8507,854.968565315
2019,8508,776.974194253
2019,8509,779.135055366
